Molecule,Molecule List Name,Replicate Name,Precursor Mz,Precursor Adduct,Precursor Charge,Fragment Ion,Product Mz,Product Adduct,Product Charge,Retention Time,Area,Background,Peak Rank
Molecule [519.332524/519.332524],LPC 18:2,20200426_plate2_QC3_A6,520.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.29,35895740,859891,1
Molecule [519.332524/519.332524],LPC 18:2,20200426_plate2_QC3_A7,520.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.29,36490996,826699,1
Molecule [519.332524/519.332524],LPC 18:2,20200426_plate2_QC3_A8,520.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.29,42826580,924629,1
Molecule [519.332524/519.332524],LPC 18:2,20200426_Sample81,520.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.29,42790384,842495,1
Molecule [519.332524/519.332524],LPC 18:2,20200426_Sample82,520.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.29,29737424,521617,1
Molecule [519.332524/519.332524],LPC 18:2,20200426_Sample83,520.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.29,43199480,920911,1
Molecule [519.332524/519.332524],LPC 18:2,20200426_Sample84,520.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.29,46997220,957800,1
Molecule [521.348124/521.348124],LPC 18:1,20200426_plate2_QC3_A1,522.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.64,21871972,734439,1
Molecule [521.348124/521.348124],LPC 18:1,20200426_plate2_QC3_A2,522.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.64,22067544,600296,1
Molecule [521.348124/521.348124],LPC 18:1,20200426_plate2_QC3_A3,522.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.64,20484422,569672,1
Molecule [521.348124/521.348124],LPC 18:1,20200426_plate2_QC3_A4,522.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.64,20960672,531046,1
Molecule [521.348124/521.348124],LPC 18:1,20200426_plate2_QC3_A5,522.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.64,21041234,491091,1
Molecule [521.348124/521.348124],LPC 18:1,20200426_plate2_QC3_A6,522.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.64,19732520,581656,1
Molecule [521.348124/521.348124],LPC 18:1,20200426_plate2_QC3_A7,522.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.64,20212250,549822,1
Molecule [521.348124/521.348124],LPC 18:1,20200426_plate2_QC3_A8,522.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.64,23944724,611607,1
Molecule [521.348124/521.348124],LPC 18:1,20200426_Sample81,522.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.64,28448800,1145698,1
Molecule [521.348124/521.348124],LPC 18:1,20200426_Sample82,522.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.64,16814668,670720,1
Molecule [521.348124/521.348124],LPC 18:1,20200426_Sample83,522.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.64,22967480,472339,1
Molecule [521.348124/521.348124],LPC 18:1,20200426_Sample84,522.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.64,19179880,512657,1
Molecule [528.298124/528.298124],LPC 18:1 (d7),20200426_plate2_QC3_A1,529.3054,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.62,61395272,1112404,1
Molecule [528.298124/528.298124],LPC 18:1 (d7),20200426_plate2_QC3_A2,529.3054,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.62,57601248,1092852,1
Molecule [528.298124/528.298124],LPC 18:1 (d7),20200426_plate2_QC3_A3,529.3054,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.63,58697004,976095,1
Molecule [528.298124/528.298124],LPC 18:1 (d7),20200426_plate2_QC3_A4,529.3054,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.63,58826820,990375,1
Molecule [528.298124/528.298124],LPC 18:1 (d7),20200426_plate2_QC3_A5,529.3054,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.62,58255332,641173,1
Molecule [528.298124/528.298124],LPC 18:1 (d7),20200426_plate2_QC3_A6,529.3054,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.62,56285416,520034,1
Molecule [528.298124/528.298124],LPC 18:1 (d7),20200426_plate2_QC3_A7,529.3054,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.63,60794064,969214,1
Molecule [528.298124/528.298124],LPC 18:1 (d7),20200426_plate2_QC3_A8,529.3054,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.62,65534636,799167,1
Molecule [528.298124/528.298124],LPC 18:1 (d7),20200426_Sample81,529.3054,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.62,60122248,1012281,1
Molecule [528.298124/528.298124],LPC 18:1 (d7),20200426_Sample82,529.3054,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.62,60465684,1022071,1
Molecule [528.298124/528.298124],LPC 18:1 (d7),20200426_Sample83,529.3054,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.62,57547988,926058,1
Molecule [528.298124/528.298124],LPC 18:1 (d7),20200426_Sample84,529.3054,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.62,60876976,635194,1
Molecule [541.316824/541.316824],LPC 20:5,20200426_plate2_QC3_A1,542.3241,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.02,870932,9117,1
Molecule [541.316824/541.316824],LPC 20:5,20200426_plate2_QC3_A2,542.3241,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.02,896118,16689,1
Molecule [541.316824/541.316824],LPC 20:5,20200426_plate2_QC3_A3,542.3241,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.02,870039,7148,1
Molecule [541.316824/541.316824],LPC 20:5,20200426_plate2_QC3_A4,542.3241,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.02,817921,7853,1
Molecule [541.316824/541.316824],LPC 20:5,20200426_plate2_QC3_A5,542.3241,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.02,896505,5154,1
Molecule [541.316824/541.316824],LPC 20:5,20200426_plate2_QC3_A6,542.3241,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.02,768644,22025,1
Molecule [541.316824/541.316824],LPC 20:5,20200426_plate2_QC3_A7,542.3241,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.02,859713,11414,1
Molecule [541.316824/541.316824],LPC 20:5,20200426_plate2_QC3_A8,542.3241,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.02,981613,9493,1
Molecule [541.316824/541.316824],LPC 20:5,20200426_Sample81,542.3241,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.02,1459235,18810,1
Molecule [541.316824/541.316824],LPC 20:5,20200426_Sample82,542.3241,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.02,1531047,14478,1
Molecule [541.316824/541.316824],LPC 20:5,20200426_Sample83,542.3241,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.02,1135854,18370,1
Molecule [541.316824/541.316824],LPC 20:5,20200426_Sample84,542.3241,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.02,1152680,18539,1
Molecule [543.332524/543.332524],LPC 20:4,20200426_plate2_QC3_A1,544.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.25,6354912,166543,1
Molecule [543.332524/543.332524],LPC 20:4,20200426_plate2_QC3_A2,544.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.25,6489435,138818,1
Molecule [543.332524/543.332524],LPC 20:4,20200426_plate2_QC3_A3,544.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.25,6052258,175717,1
Molecule [543.332524/543.332524],LPC 20:4,20200426_plate2_QC3_A4,544.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.25,5997770,158036,1
Molecule [543.332524/543.332524],LPC 20:4,20200426_plate2_QC3_A5,544.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.25,6139684,168814,1
Molecule [543.332524/543.332524],LPC 20:4,20200426_plate2_QC3_A6,544.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.25,5727857,129318,1
Molecule [543.332524/543.332524],LPC 20:4,20200426_plate2_QC3_A7,544.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.25,6089603,135830,1
Molecule [543.332524/543.332524],LPC 20:4,20200426_plate2_QC3_A8,544.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.25,6846916,181071,1
Molecule [543.332524/543.332524],LPC 20:4,20200426_Sample81,544.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.25,5839562,116393,1
Molecule [543.332524/543.332524],LPC 20:4,20200426_Sample82,544.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.25,4078656,79061,1
Molecule [543.332524/543.332524],LPC 20:4,20200426_Sample83,544.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.25,5567604,133116,1
Molecule [543.332524/543.332524],LPC 20:4,20200426_Sample84,544.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.25,5554854,99770,1
Molecule [545.348124/545.348124],LPC 20:3,20200426_plate2_QC3_A1,546.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.44,1688632,41135,1
Molecule [545.348124/545.348124],LPC 20:3,20200426_plate2_QC3_A2,546.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.44,1817480,42844,1
Molecule [545.348124/545.348124],LPC 20:3,20200426_plate2_QC3_A3,546.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.44,1635688,51365,1
Molecule [545.348124/545.348124],LPC 20:3,20200426_plate2_QC3_A4,546.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.45,1709749,25294,1
Molecule [545.348124/545.348124],LPC 20:3,20200426_plate2_QC3_A5,546.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.44,1697539,35954,1
Molecule [545.348124/545.348124],LPC 20:3,20200426_plate2_QC3_A6,546.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.44,1680394,47434,1
Molecule [545.348124/545.348124],LPC 20:3,20200426_plate2_QC3_A7,546.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.44,1720994,24054,1
Molecule [545.348124/545.348124],LPC 20:3,20200426_plate2_QC3_A8,546.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.44,2032173,9018,1
Molecule [545.348124/545.348124],LPC 20:3,20200426_Sample81,546.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.44,1731293,21495,1
Molecule [545.348124/545.348124],LPC 20:3,20200426_Sample82,546.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.45,1229535,14130,1
Molecule [545.348124/545.348124],LPC 20:3,20200426_Sample83,546.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.44,3124438,26195,1
Molecule [545.348124/545.348124],LPC 20:3,20200426_Sample84,546.3554,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.44,1383083,26514,1
Molecule [547.363824/547.363824],LPC 20:2,20200426_plate2_QC3_A1,548.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.77,511590,5658,1
Molecule [547.363824/547.363824],LPC 20:2,20200426_plate2_QC3_A2,548.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.77,486152,1756,1
Molecule [547.363824/547.363824],LPC 20:2,20200426_plate2_QC3_A3,548.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.77,483686,4461,1
Molecule [547.363824/547.363824],LPC 20:2,20200426_plate2_QC3_A4,548.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.77,492986,9645,1
Molecule [547.363824/547.363824],LPC 20:2,20200426_plate2_QC3_A5,548.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.76,470549,13660,1
Molecule [547.363824/547.363824],LPC 20:2,20200426_plate2_QC3_A6,548.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.76,485185,8301,1
Molecule [547.363824/547.363824],LPC 20:2,20200426_plate2_QC3_A7,548.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.76,432917,19969,1
Molecule [547.363824/547.363824],LPC 20:2,20200426_plate2_QC3_A8,548.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.77,559749,15010,1
Molecule [547.363824/547.363824],LPC 20:2,20200426_Sample81,548.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.77,624502,19050,1
Molecule [547.363824/547.363824],LPC 20:2,20200426_Sample82,548.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.77,334241,1572,1
Molecule [547.363824/547.363824],LPC 20:2,20200426_Sample83,548.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.77,643075,6686,1
Molecule [547.363824/547.363824],LPC 20:2,20200426_Sample84,548.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.76,399555,5900,1
Molecule [567.332524/567.332524],LPC 22:6,20200426_plate2_QC3_A1,568.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.19,2906961,55750,1
Molecule [567.332524/567.332524],LPC 22:6,20200426_plate2_QC3_A2,568.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.19,2798337,57255,1
Molecule [567.332524/567.332524],LPC 22:6,20200426_plate2_QC3_A3,568.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.19,2759490,52750,1
Molecule [567.332524/567.332524],LPC 22:6,20200426_plate2_QC3_A4,568.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.19,2771712,48060,1
Molecule [567.332524/567.332524],LPC 22:6,20200426_plate2_QC3_A5,568.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.19,2748022,38962,1
Molecule [567.332524/567.332524],LPC 22:6,20200426_plate2_QC3_A6,568.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.19,2659218,26417,1
Molecule [567.332524/567.332524],LPC 22:6,20200426_plate2_QC3_A7,568.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.19,2728801,39519,1
Molecule [567.332524/567.332524],LPC 22:6,20200426_plate2_QC3_A8,568.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.19,3037850,66671,1
Molecule [567.332524/567.332524],LPC 22:6,20200426_Sample81,568.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.19,2624034,35832,1
Molecule [567.332524/567.332524],LPC 22:6,20200426_Sample82,568.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.19,2344724,39478,1
Molecule [567.332524/567.332524],LPC 22:6,20200426_Sample83,568.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.19,3016543,47258,1
Molecule [567.332524/567.332524],LPC 22:6,20200426_Sample84,568.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.19,2203600,33157,1
Molecule [569.332524/569.332524],LPC 22:5,20200426_plate2_QC3_A1,570.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.46,94429,0,1
Molecule [569.332524/569.332524],LPC 22:5,20200426_plate2_QC3_A2,570.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.45,122083,0,1
Molecule [569.332524/569.332524],LPC 22:5,20200426_plate2_QC3_A3,570.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.45,86854,0,1
Molecule [569.332524/569.332524],LPC 22:5,20200426_plate2_QC3_A4,570.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.46,116453,0,1
Molecule [569.332524/569.332524],LPC 22:5,20200426_plate2_QC3_A5,570.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.45,102241,0,1
Molecule [569.332524/569.332524],LPC 22:5,20200426_plate2_QC3_A6,570.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.46,74332,0,1
Molecule [569.332524/569.332524],LPC 22:5,20200426_plate2_QC3_A7,570.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.45,111068,0,1
Molecule [569.332524/569.332524],LPC 22:5,20200426_plate2_QC3_A8,570.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.46,144500,0,1
Molecule [569.332524/569.332524],LPC 22:5,20200426_Sample81,570.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.45,145813,0,1
Molecule [569.332524/569.332524],LPC 22:5,20200426_Sample82,570.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.46,98149,0,1
Molecule [569.332524/569.332524],LPC 22:5,20200426_Sample83,570.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.46,71951,693,1
Molecule [569.332524/569.332524],LPC 22:5,20200426_Sample84,570.3398,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,1.45,93728,1170,1
Molecule [509.348124/509.348124],LPC(O-18:0/0:0),20200426_plate2_QC3_A1,510.3554,[M+H],1,Ion [104.080549/104.080549],104.08,[M+],1,2.45,680523,6766,1
Molecule [509.348124/509.348124],LPC(O-18:0/0:0),20200426_plate2_QC3_A2,510.3554,[M+H],1,Ion [104.080549/104.080549],104.08,[M+],1,2.45,695115,5560,1
Molecule [509.348124/509.348124],LPC(O-18:0/0:0),20200426_plate2_QC3_A3,510.3554,[M+H],1,Ion [104.080549/104.080549],104.08,[M+],1,2.45,644983,11355,1
Molecule [509.348124/509.348124],LPC(O-18:0/0:0),20200426_plate2_QC3_A4,510.3554,[M+H],1,Ion [104.080549/104.080549],104.08,[M+],1,2.46,677533,4136,1
Molecule [509.348124/509.348124],LPC(O-18:0/0:0),20200426_plate2_QC3_A5,510.3554,[M+H],1,Ion [104.080549/104.080549],104.08,[M+],1,2.46,682054,1726,1
Molecule [509.348124/509.348124],LPC(O-18:0/0:0),20200426_plate2_QC3_A6,510.3554,[M+H],1,Ion [104.080549/104.080549],104.08,[M+],1,2.46,626785,10946,1
Molecule [509.348124/509.348124],LPC(O-18:0/0:0),20200426_plate2_QC3_A7,510.3554,[M+H],1,Ion [104.080549/104.080549],104.08,[M+],1,2.45,643931,0,1
Molecule [509.348124/509.348124],LPC(O-18:0/0:0),20200426_plate2_QC3_A8,510.3554,[M+H],1,Ion [104.080549/104.080549],104.08,[M+],1,2.45,748165,21911,1
Molecule [509.348124/509.348124],LPC(O-18:0/0:0),20200426_Sample81,510.3554,[M+H],1,Ion [104.080549/104.080549],104.08,[M+],1,2.46,674996,17378,1
Molecule [509.348124/509.348124],LPC(O-18:0/0:0),20200426_Sample82,510.3554,[M+H],1,Ion [104.080549/104.080549],104.08,[M+],1,2.46,397649,2106,1
Molecule [509.348124/509.348124],LPC(O-18:0/0:0),20200426_Sample83,510.3554,[M+H],1,Ion [104.080549/104.080549],104.08,[M+],1,2.45,379053,115,1
Molecule [509.348124/509.348124],LPC(O-18:0/0:0),20200426_Sample84,510.3554,[M+H],1,Ion [104.080549/104.080549],104.08,[M+],1,2.45,516081,1491,1
Molecule [523.363824/523.363824],LPC 18:0,20200426_plate2_QC3_A1,524.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.15,48599528,639674,1
Molecule [523.363824/523.363824],LPC 18:0,20200426_plate2_QC3_A2,524.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.15,48914716,626919,1
Molecule [523.363824/523.363824],LPC 18:0,20200426_plate2_QC3_A3,524.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.15,46633448,785273,1
Molecule [523.363824/523.363824],LPC 18:0,20200426_plate2_QC3_A4,524.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.15,46868948,507434,1
Molecule [523.363824/523.363824],LPC 18:0,20200426_plate2_QC3_A5,524.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.15,47609512,485676,1
Molecule [523.363824/523.363824],LPC 18:0,20200426_plate2_QC3_A6,524.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.15,44775540,698069,1
Molecule [523.363824/523.363824],LPC 18:0,20200426_plate2_QC3_A7,524.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.15,45759236,534346,1
Molecule [523.363824/523.363824],LPC 18:0,20200426_plate2_QC3_A8,524.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.15,53329280,573522,1
Molecule [523.363824/523.363824],LPC 18:0,20200426_Sample81,524.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.15,51044144,581377,1
Molecule [523.363824/523.363824],LPC 18:0,20200426_Sample82,524.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.15,45197280,476487,1
Molecule [523.363824/523.363824],LPC 18:0,20200426_Sample83,524.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.15,43235448,479828,1
Molecule [523.363824/523.363824],LPC 18:0,20200426_Sample84,524.3711,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.15,38226704,282487,1
Molecule [537.372724/537.372724],LPC 19:0,20200426_plate2_QC3_A1,538.38,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.49,171379,1795,1
Molecule [537.372724/537.372724],LPC 19:0,20200426_plate2_QC3_A2,538.38,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.48,167904,0,1
Molecule [537.372724/537.372724],LPC 19:0,20200426_plate2_QC3_A3,538.38,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.5,151924,217,1
Molecule [537.372724/537.372724],LPC 19:0,20200426_plate2_QC3_A4,538.38,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.49,162615,1131,1
Molecule [537.372724/537.372724],LPC 19:0,20200426_plate2_QC3_A5,538.38,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.49,161513,0,1
Molecule [537.372724/537.372724],LPC 19:0,20200426_plate2_QC3_A6,538.38,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.48,136156,0,1
Molecule [537.372724/537.372724],LPC 19:0,20200426_plate2_QC3_A7,538.38,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.5,146730,0,1
Molecule [537.372724/537.372724],LPC 19:0,20200426_plate2_QC3_A8,538.38,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.49,184805,510,1
Molecule [537.372724/537.372724],LPC 19:0,20200426_Sample81,538.38,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.49,208824,0,1
Molecule [537.372724/537.372724],LPC 19:0,20200426_Sample82,538.38,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.5,109802,0,1
Molecule [537.372724/537.372724],LPC 19:0,20200426_Sample83,538.38,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.49,195433,0,1
Molecule [537.372724/537.372724],LPC 19:0,20200426_Sample84,538.38,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.49,157619,0,1
Molecule [549.379424/549.379424],LPC 20:1,20200426_plate2_QC3_A1,550.3867,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.22,457734,3297,1
Molecule [549.379424/549.379424],LPC 20:1,20200426_plate2_QC3_A2,550.3867,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.22,476382,5286,1
Molecule [549.379424/549.379424],LPC 20:1,20200426_plate2_QC3_A3,550.3867,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.21,445346,5949,1
Molecule [549.379424/549.379424],LPC 20:1,20200426_plate2_QC3_A4,550.3867,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.21,454196,0,1
Molecule [549.379424/549.379424],LPC 20:1,20200426_plate2_QC3_A5,550.3867,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.22,459702,6015,1
Molecule [549.379424/549.379424],LPC 20:1,20200426_plate2_QC3_A6,550.3867,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.21,409683,14164,1
Molecule [549.379424/549.379424],LPC 20:1,20200426_plate2_QC3_A7,550.3867,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.22,452993,505,1
Molecule [549.379424/549.379424],LPC 20:1,20200426_plate2_QC3_A8,550.3867,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.21,498919,173,1
Molecule [549.379424/549.379424],LPC 20:1,20200426_Sample81,550.3867,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.21,1442327,10393,1
Molecule [549.379424/549.379424],LPC 20:1,20200426_Sample82,550.3867,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.22,932910,17163,1
Molecule [549.379424/549.379424],LPC 20:1,20200426_Sample83,550.3867,[M+H],1,Ion [184.070549/184.070549],184.07,[M+],1,2.21,414408,2860,1
